monthly_income,spending_behaviour,monthly_expenses,savings_goal,savings_monthly,total_savings_installment
9783903.95,frugal,3228822.586,5943429.75,1956780.79,3
24316955.87,wasteful,23937024.44,26496751.91,4863391.174,5
7913681.85,moderate,3988411.486,13299723.19,1582736.37,8
1348024.03,moderate,878067.6052,25962030.99,269604.806,96
24367254.91,wasteful,20223427.58,15229499.97,4873450.982,3
24021254.12,wasteful,21512037.65,14318783.1,4804250.824,3
5185049.08,wasteful,4944244.212,31209311.37,1037009.816,30
18748048.96,wasteful,17590453.63,15483362.48,3749609.792,4
2629881.65,wasteful,2441228.742,10151998.23,525976.33,19
18087501.88,frugal,5494049.245,4801769.93,3617500.376,1
19277782.82,frugal,6973255.705,29772098.83,3855556.564,8
20727074.14,frugal,6233901.836,9902614.22,4145414.828,2
17023455.27,wasteful,14293435.09,8084988.86,3404691.054,2
11227835.74,wasteful,10372640.3,17416445.35,2245567.148,8
5446752.66,moderate,3111579.803,35143963.18,1089350.532,32
5906450.41,frugal,2063555.514,18629972.77,1181290.082,16
8945585.04,wasteful,8446027.863,21476602.25,1789117.008,12
16658326.73,frugal,6109090.224,7113157.68,3331665.346,2
10960877.83,moderate,7082365.525,10103913.94,2192175.566,5
2131972.11,wasteful,1817224.817,22037205.13,426394.422,52
14887073.74,frugal,5133550.669,11164611.4,2977414.748,4
15108826.96,moderate,10149735.92,7292778.78,3021765.392,2
14755806.34,frugal,5434484.609,19863204.61,2951161.268,7
19058298.67,frugal,7280589.507,6961193.34,3811659.734,2
12856699.32,moderate,7288623.678,28095869.03,2571339.864,11
19418607.57,moderate,13278719.62,23332981.19,3883721.514,6
20619571.23,wasteful,17970454.79,32027011.33,4123914.246,8
27964686.44,wasteful,25271382.84,10374236.4,5592937.288,2
25461177.01,moderate,16075377.42,23284210.27,5092235.402,5
9591975.48,wasteful,9067229.851,16246298.99,1918395.096,8
12165999.32,moderate,7277168.596,19988407.86,2433199.864,8
9875105.7,wasteful,8841055.949,11400110.08,1975021.14,6
6616842.39,moderate,3578940.72,39834418.87,1323368.478,30
8026479.99,wasteful,7472198.373,6676671.47,1605295.998,4
21023084.35,frugal,6973443.229,13829523.35,4204616.87,3
8148014.39,moderate,5248684.39,31880514.25,1629602.878,20
11534541.98,moderate,5993302.321,33636968.6,2306908.396,15
16337049.56,moderate,10352384.13,36584204.02,3267409.912,11
16064409.05,wasteful,14015100.55,14313158.5,3212881.81,4
10672069.49,frugal,3262247.728,15355055.12,2134413.898,7
21055664.62,frugal,7605128.043,19382919.43,4211132.924,5
8769990.61,frugal,2810541.085,8574048.23,1753998.122,5
16723244.16,frugal,5024672.831,4563703.9,3344648.832,1
19323830.21,moderate,12954253.21,3811328.39,3864766.042,1
9973197.85,frugal,3868798.526,20517867.81,1994639.57,10
1327747.48,frugal,408255.1732,20041953.89,265549.496,75
9337850.16,moderate,5171779.175,10405330.16,1867570.032,6
22987396.22,frugal,6984793.783,27905676.42,4597479.244,6
7661467.3,frugal,2581083.465,16809849.24,1532293.46,11
24648358.33,wasteful,20018364.73,10361658.29,4929671.666,2
2271354.48,moderate,1567004.251,10308862.66,454270.896,23
1907581.36,wasteful,1734554.756,26089851.12,381516.272,68
25473475.15,wasteful,25106951.31,18407095.78,5094695.03,4
8966312.86,frugal,3572865.792,14245079.49,1793262.572,8
7406954.07,frugal,2606687.917,19798669.6,1481390.814,13
9210734.99,moderate,5186424.651,8370639.46,1842146.998,5
9581110.64,moderate,5552038.022,32730313.35,1916222.128,17
24704330.21,wasteful,22537170.62,5064255.92,4940866.042,1
10107628.14,moderate,6533007.11,11748399.39,2021525.628,6
8464517.87,moderate,4792146.138,26474151.35,1692903.574,16
19611024.67,moderate,11519683.07,32354409.97,3922204.934,8
13347848,wasteful,11032367.49,30381703.52,2669569.6,11
2034468.8,moderate,1360748.039,16094219.34,406893.76,40
8453526.79,frugal,2574596.954,17082379.04,1690705.358,10
1464226.35,moderate,978882.6495,23174533.7,292845.27,79
5834020.62,wasteful,4983604.764,15603047.96,1166804.124,13
23526336.31,wasteful,22256042.62,11511978.65,4705267.262,2
7121245.67,wasteful,5919573.48,22690271.42,1424249.134,16
21479320.44,wasteful,19484853.94,17387527.72,4295864.088,4
9529252.9,moderate,5913990.605,11408991.82,1905850.58,6
22263129.81,moderate,11257178.86,23963456.76,4452625.962,5
9663947.13,wasteful,8301935.42,15674748.72,1932789.426,8
17806957.42,wasteful,15282142.2,25630607.16,3561391.484,7
5706396.67,moderate,3085067.919,25953250.2,1141279.334,23
6703159.93,moderate,3526819.521,20844743.5,1340631.986,16
18357421.46,frugal,5859396.337,5320760.85,3671484.292,1
4241714.6,moderate,2948479.226,4286809.82,848342.92,5
13005533.78,frugal,4960081.714,31102582.77,2601106.756,12
18945043.3,wasteful,16199921.74,31313242.66,3789008.66,8
27056120.38,frugal,8431558.62,12350628.44,5411224.076,2
18060359.69,wasteful,16635048.06,13030434.88,3612071.938,4
20601769.29,wasteful,20256261.5,7097625.85,4120353.858,2
8084874.56,moderate,4927337.656,17033630.53,1616974.912,11
3768951.49,wasteful,3458885.145,17671852.63,753790.298,23
8657862.96,wasteful,7752237.986,36759708.63,1731572.592,21
27700844.01,wasteful,23041507.4,13814113.28,5540168.802,2
17541862.02,wasteful,16498077.78,38709851.51,3508372.404,11
7318213.93,wasteful,6208390.747,5808204.16,1463642.786,4
8309131.92,moderate,5052091.226,18786127.68,1661826.384,11
7295225.5,frugal,2622049.932,8483490.09,1459045.1,6
19668241.19,moderate,13657604.99,22943812.15,3933648.238,6
1149667.68,frugal,386623.7221,11226583.11,229933.536,49
23339484.3,moderate,11791450.77,20469433.12,4667896.86,4
16791389.56,moderate,9395563.548,35608954.53,3358277.912,11
4547509.9,moderate,2365739.764,7686853.62,909501.98,8
15559705.44,wasteful,14831143.55,9512636.32,3111941.088,3
23099948.78,frugal,7667581.299,11233383.81,4619989.756,2
5964265.1,wasteful,5942467.996,19916792.57,1192853.02,17
15818129.3,wasteful,13895313.65,11318743.83,3163625.86,4
15976169.13,frugal,5652730.796,23735182.58,3195233.826,7
3743739.74,moderate,2021151.692,5241941.8,748747.948,7
2964916.6,wasteful,2535801.303,11917646.69,592983.32,20
16035222,frugal,5670459.54,5268479.59,3207044.4,2
5936802.94,moderate,3877343.315,35540633.02,1187360.588,30
17520259.47,wasteful,14545291.41,39595821.98,3504051.894,11
12047137.11,moderate,7331080.647,15008292.25,2409427.422,6
23429290.99,moderate,15712133.33,9306609.45,4685858.198,2
19341696.5,wasteful,18792292.58,15808725.23,3868339.3,4
6757762.85,moderate,3610420.427,33772759.02,1351552.57,25
15953659.52,moderate,8542215.276,7409130.77,3190731.904,2
22621381.87,frugal,7185716.904,16985535.21,4524276.374,4
14847963.52,moderate,9061844.771,22623532.5,2969592.704,8
24607258.38,moderate,17172884.59,38254322.56,4921451.676,8
12964883.23,frugal,5033175.861,18471978.63,2592976.646,7
23762074.66,frugal,7512006.433,27234202.89,4752414.932,6
10127160.58,frugal,3425281.944,37321109.64,2025432.116,18
22754614.44,frugal,7939123.475,27955610.94,4550922.888,6
13364090.95,wasteful,11053226.48,36159539.75,2672818.19,14
2109316.34,wasteful,1969238.84,15113868.17,421863.268,36
22518632.48,frugal,8308297.447,38748009.3,4503726.496,9
8440633.01,frugal,2976767.002,34647317.89,1688126.602,21
18035510.94,moderate,9928255.878,29357902.26,3607102.188,8
21091409.79,frugal,7876453.25,25827599.43,4218281.958,6
8235079.4,wasteful,7411563.766,12102545.6,1647015.88,7
16208183.96,wasteful,15402139.66,15656519,3241636.792,5
8242948.56,moderate,5534292.24,39460191.85,1648589.712,24
3068416.79,frugal,995315.7786,25589360.81,613683.358,42
2710006.65,moderate,1370799.247,31886665.13,542001.33,59
17614079.87,frugal,5524518.129,31148948.17,3522815.974,9
11725007.62,moderate,6663184.434,15697137.24,2345001.524,7
15465948.11,frugal,5534552.282,15413742.09,3093189.622,5
24984409.79,frugal,9518554.665,28863420.79,4996881.958,6
15707324.41,moderate,9458327.092,17022084.2,3141464.882,5
8460892.42,moderate,4587915.892,22714007.64,1692178.484,13
19796698.02,frugal,6775756.135,13967422.48,3959339.604,4
18673158.38,wasteful,16220322.11,10849867.32,3734631.676,3
8497905.1,moderate,5072299.363,32266735.68,1699581.02,19
14604315.41,frugal,5314539.356,36302847.68,2920863.082,12
27454333.17,wasteful,26508514.64,19498408.32,5490866.634,4
8793951.98,wasteful,8198330.268,11247818.7,1758790.396,6
26870644.58,frugal,8900032.796,21145931.85,5374128.916,4
4678384.53,frugal,1458511.63,13850209.96,935676.906,15
24503766.65,frugal,8056275.24,3691609.56,4900753.33,1
17337313.93,frugal,6877143.46,38966541.52,3467462.786,11
27172688.92,wasteful,24029239.22,12266687.4,5434537.784,2
15470146.45,wasteful,14999271.88,12892999.67,3094029.29,4
24353588.19,frugal,8548917.175,34076342,4870717.638,7
26536254.97,wasteful,21567053.96,25940367.9,5307250.994,5
21959528.07,wasteful,18720088.17,32863444.27,4391905.614,7
6268177.32,wasteful,5447186.324,37547787.79,1253635.464,30
25879775.26,wasteful,21143490.68,35529996.04,5175955.052,7
17648835.04,moderate,11134983.36,15571895.05,3529767.008,4
13874440.48,frugal,5255447.127,23915401.59,2774888.096,9
10573351.22,frugal,4219717.561,39954144.15,2114670.244,19
21136397.52,wasteful,17766578.31,11456951.24,4227279.504,3
7703718.02,wasteful,7425833.904,25351395.97,1540743.604,16
26696028.17,wasteful,22642099.91,33702570.27,5339205.634,6
26062051.95,wasteful,22320595.21,9009112.36,5212410.39,2
13530508.69,moderate,8070271.099,18877659.31,2706101.738,7
26392387.54,frugal,8441511.995,33916474.94,5278477.508,6
16966973.31,wasteful,15069377.53,38186558.42,3393394.662,11
21706753.21,frugal,8084065.192,31826232.46,4341350.642,7
19401508.96,wasteful,19344238.76,32722070.31,3880301.792,8
16657581.69,frugal,6505711.843,31791803.62,3331516.338,10
8918616.43,moderate,4569231.181,23928469.48,1783723.286,13
1571777.94,frugal,491273.5607,11707535.31,314355.588,37
16577357.65,moderate,10102895.8,4283004.65,3315471.53,1
2386778.56,frugal,842188.52,26098898.15,477355.712,55
10858320.53,frugal,3446353.39,28562769.2,2171664.106,13
10390253.01,moderate,5855031.175,26635012.41,2078050.602,13
14593258.27,frugal,4999450.671,38437181.34,2918651.654,13
26918275.23,moderate,14384474.98,36710337.06,5383655.046,7
21867484.31,frugal,6969763.282,24328364.57,4373496.862,6
15074250.05,frugal,4606742.51,8562783.32,3014850.01,3
18802249.48,wasteful,15698781.95,4339234.58,3760449.896,1
10388686.06,moderate,7010655.064,9642853.2,2077737.212,5
15447678.37,frugal,4790067.611,24115100.66,3089535.674,8
4862758.97,wasteful,3977576.886,4617050.09,972551.794,5
10351311.73,moderate,6821469.54,31098752.11,2070262.346,15
5474506.75,wasteful,4445845.203,9946602.23,1094901.35,9
11254381.87,moderate,6675768.581,19664457.92,2250876.374,9
11059666,wasteful,10627779.97,37690795.35,2211933.2,17
3864183.54,wasteful,3471435.939,13116367.2,772836.708,17
10325562.35,moderate,7137937.231,4287514.06,2065112.47,2
9136602.87,frugal,3131380.773,32195884.26,1827320.574,18
2025348.91,moderate,1320794.927,23284430.49,405069.782,57
11559092.48,wasteful,10269405.62,11372564.73,2311818.496,5
19898107.6,frugal,7422982.971,18398104.36,3979621.52,5
2274562.83,wasteful,2106519.218,12883890.92,454912.566,28
9356151.87,moderate,5646797.672,4956559.08,1871230.374,3
25129467.31,frugal,9620925.619,22551143.62,5025893.462,4
1374746.1,frugal,518380.5275,17671797.21,274949.22,64
24781328.4,wasteful,22833052.25,24851032.14,4956265.68,5
15486760.62,wasteful,14590967.72,6030926.44,3097352.124,2
7853618.33,wasteful,6726351.07,28614704.05,1570723.666,18
25411818.9,frugal,9659073.59,28023798.39,5082363.78,6
8658702.76,wasteful,7234914.57,28350199.67,1731740.552,16
1248819.69,moderate,730839.8955,11013381.49,249763.938,44
7808088.81,wasteful,6505425.514,3137079.39,1561617.762,2
5978368.32,wasteful,5599298.433,16833123.99,1195673.664,14
24324244.11,moderate,13957715.1,36739951.83,4864848.822,8
4577474.57,wasteful,4316800.592,9650506.11,915494.914,11
21850091.45,moderate,11069890.33,7121214.49,4370018.29,2
4776595.94,frugal,1752997.883,38487226.33,955319.188,40
27775276.45,wasteful,24799489.04,36881315.39,5555055.29,7
7582495.68,frugal,2975632.175,11409304.34,1516499.136,8
4584216.01,wasteful,4314585.44,35395245.14,916843.202,39
24791819,frugal,8646449.433,22657327.77,4958363.8,5
17423374.18,moderate,11407525.96,5319768.49,3484674.836,2
11019646.39,moderate,5628757.788,18309389.77,2203929.278,8
8310496.49,wasteful,6993488.496,26854950.9,1662099.298,16
10762248.97,wasteful,10091139.48,3093028.94,2152449.794,1
1309256.8,frugal,487269.6867,29626782.23,261851.36,113
19509623.12,wasteful,15873256.14,8472479.6,3901924.624,2
25692995.35,frugal,8367893.471,34565735.57,5138599.07,7
25455743.11,frugal,8452318.506,32585112.04,5091148.622,6
27608677.9,moderate,14452995.66,13404612.02,5521735.58,2
16565210.25,frugal,6169604.664,31404700.7,3313042.05,9
5227551.84,frugal,2004484.552,32389431.07,1045510.368,31
13015849.24,frugal,4839923.414,26950118.37,2603169.848,10
9898687.98,frugal,3693064.75,23466585.75,1979737.596,12
14434057.55,frugal,5619904.923,7658906.87,2886811.51,3
18215946.95,wasteful,16764267.08,31414969.78,3643189.39,9
22103375.78,moderate,14095168.08,28076858.64,4420675.156,6
4648739.77,moderate,3119692.621,17665660.62,929747.954,19
5567731.48,wasteful,5141580.157,33700273.34,1113546.296,30
24358838.41,wasteful,19825855.07,17089362.18,4871767.682,4
9825610.39,wasteful,8443178.144,19320167.05,1965122.078,10
11382984.27,moderate,7316140.877,29513395.33,2276596.854,13
20163578.75,wasteful,16194740.97,6395252,4032715.75,2
15499252.73,moderate,8342965.657,22467255.16,3099850.546,7
4223615.18,moderate,2545766.44,17772955.33,844723.036,21
23568248.26,wasteful,18892140.23,7122649.81,4713649.652,2
19220768.58,wasteful,16116051.09,20366274.7,3844153.716,5
14593687.29,moderate,8983273.462,13479407.72,2918737.458,5
12021463.1,wasteful,10182694.13,18392744.71,2404292.62,8
18779895.44,moderate,12215502.76,26413650.07,3755979.088,7
9650698.08,wasteful,9646425.846,7696661.18,1930139.616,4
25882543.52,frugal,8884193.592,13911572.32,5176508.704,3
25790399.88,wasteful,24548018.49,27969887.66,5158079.976,5
21048663.65,frugal,8267013.942,29602129.6,4209732.73,7
24284275.07,frugal,9307332.351,29543408.71,4856855.014,6
6031415,frugal,2340598.178,35513257.75,1206283,29
27035257.19,moderate,17776617.95,5948053.61,5407051.438,1
22127146.08,frugal,7746858.442,26224640.56,4425429.216,6
17246590.23,frugal,5340634.204,20283135.25,3449318.046,6
4323157.87,moderate,2348547.635,14300183.27,864631.574,17
15240687.19,frugal,5303761.257,14972240.93,3048137.438,5
6633589.12,frugal,2216002.398,28305949.43,1326717.824,21
23735138.78,frugal,7859178.403,20582936.32,4747027.756,4
26574371.34,wasteful,24533500.42,14453505.07,5314874.268,3
10471981.15,wasteful,9802173.4,37788622.6,2094396.23,18
22936974.11,frugal,8308935.548,15882362.19,4587394.822,3
25767976.32,frugal,9040434.261,38444293.37,5153595.264,7
15231928.68,wasteful,12681068.65,22378442.29,3046385.736,7
18672686.83,wasteful,17539998.65,13236052.87,3734537.366,4
23853670.57,moderate,14425089.34,4009740.76,4770734.114,1
22936849.56,wasteful,21147781.13,16260119.91,4587369.912,4
26262058.76,frugal,9190112.358,30965648.78,5252411.752,6
19208279.53,moderate,13309359.76,25365380.78,3841655.906,7
2236349.23,frugal,823561.8247,13906399.67,447269.846,31
9287140.14,moderate,6014618.341,11239614.04,1857428.028,6
23144337.03,moderate,13552253.65,5383048.7,4628867.406,1
23180457.53,frugal,7610309.826,19421562.06,4636091.506,4
14323573.47,wasteful,13718309.39,17451393.31,2864714.694,6
10610306.23,moderate,6827964.18,20229267.58,2122061.246,10
14679650.86,wasteful,11862933.63,7695474.48,2935930.172,3
3243153.73,wasteful,2761913.733,30403782.58,648630.746,47
16030073.42,moderate,8718908.355,36864698.6,3206014.684,11
27381321.94,moderate,18406269.38,10403477.05,5476264.388,2
6657318.28,moderate,4191298.96,26525148.32,1331463.656,20
26913904.14,wasteful,23771591.61,18424295.09,5382780.828,3
8752225.64,moderate,5425707.641,12679885.38,1750445.128,7
24445101.89,frugal,8108958.829,5470751.53,4889020.378,1
14792836.75,frugal,4819373.957,32208197.26,2958567.35,11
16522083.26,frugal,5608393.521,28723753.59,3304416.652,9
2518732.96,moderate,1266302.608,28073219.07,503746.592,56
26437534.15,frugal,9755655.713,22362511.26,5287506.83,4
16298263.89,wasteful,15288214.03,21260343.52,3259652.778,7
24155699.46,wasteful,20694026.34,27167231.92,4831139.892,6
26772055.92,wasteful,26718814.95,4416880.25,5354411.184,1
7441622.13,frugal,2720591.637,24474679.44,1488324.426,16
24372545.99,frugal,9587997.798,31342178.53,4874509.198,6
8326298.48,frugal,2575962.054,21350960.53,1665259.696,13
13750359.87,wasteful,12973046.71,21200246.77,2750071.974,8
13681241.01,wasteful,13658804.26,23545348.67,2736248.202,9
16273203.95,moderate,11079822.96,11380272.36,3254640.79,3
6852834.23,wasteful,6195571.96,18180579.75,1370566.846,13
5203238.31,frugal,2061510.991,11590024.86,1040647.662,11
12719675.86,moderate,7613551.813,13188505.6,2543935.172,5
14246815.83,frugal,4900921.856,17836756.25,2849363.166,6
15336003.79,wasteful,15271292.37,11575219.65,3067200.758,4
25847481.67,wasteful,21607332.15,30567172.99,5169496.334,6
15692762.4,wasteful,13624422.36,18691853.32,3138552.48,6
8550790.45,wasteful,7089659.555,26813738.13,1710158.09,16
22821985.46,wasteful,21137714.11,20454072.26,4564397.092,4
14097183.11,frugal,5366581.022,24609640.58,2819436.622,9
2675897.62,wasteful,2565737.266,11609020.15,535179.524,22
7483529.31,moderate,4024703.499,15708935.74,1496705.862,10
14996458.4,wasteful,13282555.4,24976926.5,2999291.68,8
15216211.01,frugal,4691308.134,24909290.58,3043242.202,8
26943416.04,moderate,15377995.86,34851272.35,5388683.208,6
2013848.63,wasteful,1780767.517,35379258.05,402769.726,88
8550099.92,frugal,3132639.532,27596298.66,1710019.984,16
8626243.98,wasteful,8013922.611,15537392.07,1725248.796,9
2405297.18,frugal,742073.7896,27715927.03,481059.436,58
14098141.07,wasteful,13135905.76,34920291.02,2819628.214,12
20626562.2,moderate,11587115.16,14790694.61,4125312.44,4
